X,Y,scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,website,NATSCALE,LABELRANK,NAMEPAR,NAMEALT,DIFFASCII,NAMEASCII,ADM0CAP,CAPALT,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,CHANGED,NAMEDIFF,DIFFNOTE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,GEONAMEID,MEGANAME,LS_NAME,LS_MATCH,GN_ASCII,FEATURE_CL,FEATURE_CO,ADMIN1_COD,GN_POP,ELEVATION,GTOPO30,TIMEZONE,GEONAMESNO,UN_FID,UN_ADM0,UN_LAT,UN_LONG,CITYALT,HEX_ID,CONTINENT,adm1_id,adm1_name,adm1_type_,av_temp,av_prec,elev,landcover,city_id
70.1667005174,34.6500000113,10,Admin-1 capital,0,Mehtar Lam,0,0,0,0,0,0,0,1,5,,,0,Mehtar Lam,0,0,,0,0,Afghanistan,AFG,Afghanistan,AFG,Laghman,AF,,34.65,70.1667,4,1,Added missing admin-1 capital. Population from GeoNames.,17345,17345,0,6,6,1133574,,,0,Mehtar Lam,P,PPL,35,17345,0,768,Asia/Kabul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,615,Asia,30,Laghman,Province,193,343,824,7,33
68.4167045329,32.8500001605,10,Admin-1 capital,0,Zareh Sharan,0,0,0,0,0,0,0,1,5,,,0,Zareh Sharan,0,0,,0,0,Afghanistan,AFG,Afghanistan,AFG,Paktika,AF,,32.85,68.4167,4,1,Added missing admin-1 capital. Population from GeoNames.,13737,13737,0,6,6,1120863,,,0,Zarghun Shahr,P,PPL,29,13737,0,2114,Asia/Kabul,GeoNames spatial join with similar names only.,0,,0,0,,615,Asia,19,Paktika,Province,98,245,2152,16,22
71.5475601795,37.4875167023,6,Populated place,0,Khorugh,0,0,0,0,0,0,0,30,8,,,0,Khorugh,0,0,,0,0,Tajikistan,TJK,Tajikistan,TJK,Gorno-Badakhshan,TJ,,37.48752,71.54756,1,0,Changed scale rank.,30000,12035,12035,7,6,1221328,,Khorugh,1,Khorugh,P,PPLA,1,30000,0,2152,Asia/Dushanbe,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,615,Asia,4037,Gorno-Badakhshan,Region,29,478,2087,10,7213
68.6889749744,37.9793988231,7,Populated place,0,Kuybyshevskiy,0,0,0,0,0,0,0,20,8,,,0,Kuybyshevskiy,0,0,,0,0,Tajikistan,TJK,Tajikistan,TJK,Khatlon,TJ,,37.9794,68.68897,0,0,,8925,8925,3507,5,5,-1,,Kuybyshevskiy,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,615,Asia,4038,Khatlon,Region,167,319,410,7,7215
69.333300649,35.0166960791,10,Admin-1 capital,0,Mahmud-E Eraqi,0,0,0,0,0,0,0,1,5,,,0,Mahmud-E Eraqi,0,0,,0,0,Afghanistan,AFG,Afghanistan,AFG,Kapisa,AF,,35.0167,69.3333,4,1,Added missing admin-1 capital.,7407,7407,0,5,5,-1,,,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,615,Asia,28,Kapisa,Province,139,468,1466,12,32
75.7584828456,31.4329422398,9,Airport,military mid,Adampur,VIAX,runway,VIAX,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,1765,Punjab,State,240,821,247,12,3905
72.9878190922,31.3627435481,9,Airport,mid and military,Faisalabad Int'l,LYP,terminal,OPFA,LYP,http://en.wikipedia.org/wiki/Faisalabad_International_Airport,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,3087,Punjab,Province,243,341,181,12,5705
73.0320498392,33.5614146279,9,Airport,small,Dhamial,OPQS,runway,OPQS,,http://en.wikipedia.org/wiki/Dhamial_Army_Airbase,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,3087,Punjab,Province,216,923,496,13,5706
74.8423077639,32.6810428886,8,Airport,mid,Jammu,IXJ,terminal,VIJU,IXJ,http://en.wikipedia.org/wiki/Jammu_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,1752,Jammu and Kashmir,State,235,1324,286,13,3801
74.7826243672,33.9830909432,8,Airport,military mid,Srinagar,SXR,ramp,VISR,SXR,http://en.wikipedia.org/wiki/Srinagar_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,1752,Jammu and Kashmir,State,125,842,1665,13,3802
74.807155972,31.7068220259,8,Airport,mid and military,Raja Sansi Int'l,ATQ,terminal,VIAR,ATQ,http://en.wikipedia.org/wiki/Raja_Sansi_International_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,1765,Punjab,State,235,668,228,12,3906
71.5188149913,33.991402789,7,Airport,mid,Bacha Khan Int'l,PEW,ramp,OPPS,PEW,http://en.wikipedia.org/wiki/Peshawar_International_Airport,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,3089,N.W.F.P.,Province,226,412,367,13,5736
73.1007936472,33.6074457508,6,Airport,major and military,Benazir Bhutto Int'l,ISB,terminal,OPRN,ISB,http://en.wikipedia.org/wiki/Islamabad_International_Airport,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,3084,F.C.T.,Capital Territory,216,923,506,13,5701
69.2100736271,34.5633978864,4,Airport,mid,Kabul Int'l,KBL,terminal,OAKB,KBL,http://en.wikipedia.org/wiki/Kabul_International_Airport,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,27,Kabul,Province,123,351,1791,7,30
74.4108810182,31.5206296518,4,Airport,mid,Allama Iqbal Int'l,LHE,terminal,OPLA,LHE,http://en.wikipedia.org/wiki/Allama_Iqbal_International_Airport,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,3087,Punjab,Province,240,615,215,13,5707
71.4189954329,30.1950780905,4,Airport,major and military,Multan,MUX,runway,OPMT,MUX,http://en.wikipedia.org/wiki/Multan_International_Airport,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,Asia,3087,Punjab,Province,256,167,118,13,5708
66.9880630514,24.8719381468,2,Admin-1 capital,0,Karachi,0,0,0,0,0,0,0,200,2,,,0,Karachi,0,0,,0,1,Pakistan,PAK,Pakistan,PAK,Sind,PK,,24.86999,66.99001,5,0,Changed scale rank.,12130000,11624219,11570278,14,14,1174872,Karachi,Karachi,1,Karachi,P,PPL,5,11624219,0,14,Asia/Karachi,Geonames ascii name + lat.d + long.d matching.,402,Pakistan,24.89,67.02,,616,Asia,3088,Sind,Province,259,203,16,13,5735
72.5780577617,23.0319987751,2,Populated place,0,Ahmedabad,0,0,0,0,0,0,0,200,1,,Ahmadabad,0,Ahmedabad,0,0,,0,1,India,IND,India,IND,Dadra and Nagar Haveli,IN,,23.03005,72.58,1,1,Name changed. Changed scale rank.,5375000,3719710,7387383,13,12,1279233,Ahmadabad,Ahmadabad,1,Ahmadabad,P,PPL,9,3719710,0,66,Asia/Kolkata,GeoNames spatial join with similar names only.,213,India,23.03,72.56,,616,Asia,1777,Gujarat,,273,761,52,13,4047
72.838093569,21.2019296019,2,Populated place,0,Surat,0,0,0,0,0,0,0,200,1,,,0,Surat,0,0,,0,1,India,IND,India,IND,Dadra and Nagar Haveli,IN,,21.19998,72.84004,5,0,Changed scale rank.,3842000,2894504,4117672,12,12,1255364,Surat,Surat,1,Surat,P,PPL,9,2894504,0,13,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,265,India,21.16,72.83,,616,Asia,1777,Gujarat,,273,1220,17,13,4048
75.8080414857,26.9230790973,2,Admin-1 capital,0,Jaipur,0,0,0,0,0,0,0,200,1,,,0,Jaipur,0,0,,0,1,India,IND,India,IND,Rajasthan,IN,,26.92113,75.80999,5,0,Changed scale rank.,2917000,2711758,3983889,12,12,1269515,Jaipur,Jaipur,1,Jaipur,P,PPLA,24,2711758,0,426,Asia/Kolkata,GeoNames match general.,238,India,26.9,75.8,,616,Asia,1766,Rajasthan,State,251,583,442,13,3927
75.863076886,22.717005082,4,Populated place,0,Indore,0,0,0,0,0,0,0,50,1,,,0,Indore,0,0,,0,1,India,IND,India,IND,Madhya Pradesh,IN,,22.71506,75.86502,0,0,,2026000,1837041,2311691,12,12,1269743,Indore,Indore,1,Indore,P,PPL,35,1837041,0,544,Asia/Kolkata,GeoNames match with ascii name + lat + long whole numbers.,236,India,22.42,75.54,,616,Asia,1774,Madhya Pradesh,State,247,991,551,13,4000
73.178072817,22.3119652057,4,Populated place,0,Vadodara,0,0,0,0,0,0,0,50,1,,Baroda,0,Vadodara,0,0,,0,1,India,IND,India,IND,Dadra and Nagar Haveli,IN,,22.31002,73.18002,1,1,Name changed. Changed scale rank.,1756000,1409476,4162372,12,12,1253573,Vadodara,Vadodara,1,Vadodara,P,PPL,9,1409476,0,194,Asia/Kolkata,GeoNames spatial join with similar names only.,268,India,22.3,73.2,,616,Asia,1777,Gujarat,,273,981,38,13,4045
68.3730431132,25.3819328571,3,Populated place,0,Hyderabad,0,0,0,0,0,0,0,110,2,,,0,Hyderabad,0,0,,0,1,Pakistan,PAK,Pakistan,PAK,Sind,PK,,25.37999,68.37499,0,0,,1459000,1386330,6728725,12,12,1176734,Hyderabad,Hyderabad1,1,Hyderabad,P,PPL,5,1386330,0,13,Asia/Karachi,Geonames ascii name + lat.d + long.d matching.,400,Pakistan,25.38,68.36,,616,Asia,3088,Sind,Province,278,169,24,13,5734
73.7780361959,20.0023645791,4,Populated place,0,Nasik,0,0,0,0,0,0,0,50,1,,Nashik,0,Nasik,0,0,,0,1,India,IND,India,IND,Maharashtra,IN,,20.00042,73.77998,0,0,,1473000,1289497,2128331,12,12,1261731,Nashik,Nasik,1,Nasik,P,PPL,16,1289497,0,570,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,256,India,20.02,73.5,,616,Asia,1759,Maharashtra,State,242,994,583,13,3871
70.7980630514,22.3119652057,4,Populated place,0,Rajkot,0,0,0,0,0,0,0,50,1,,,0,Rajkot,0,0,,0,1,India,IND,India,IND,Dadra and Nagar Haveli,IN,,22.31002,70.80001,1,0,Changed scale rank.,1260000,1099882,1066873,12,12,1258847,Rajkot,Rajkot,1,Rajkot,P,PPL,9,1177362,0,134,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,260,India,22.3,70.78,,616,Asia,1777,Gujarat,,265,644,127,13,4046
73.0148269674,26.2937118285,4,Populated place,0,Jodhpur,0,0,0,0,0,0,0,50,1,,,0,Jodhpur,0,0,,0,1,India,IND,India,IND,Rajasthan,IN,,26.29177,73.01677,0,0,,995000,921476,1179912,11,11,1268865,Jodhpur,Jodhpur,1,Jodhpur,P,PPL,24,921476,0,235,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,242,India,26.28,73.02,,616,Asia,1766,Rajasthan,State,267,369,280,13,3926
75.8330528789,25.1819450641,4,Populated place,0,Kota,0,0,0,0,0,0,0,50,1,,,0,Kota,0,0,,0,1,India,IND,India,IND,Rajasthan,IN,,25.18,75.835,0,0,,827000,763088,1093748,11,11,1266049,Kota,Kota,1,Kota,P,PPL,24,763088,0,249,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,246,India,25.18,75.83,,616,Asia,1766,Rajasthan,State,267,732,229,13,3925
71.6749942616,29.3899747915,6,Populated place,0,Bahawalpur,0,0,0,0,0,0,0,30,2,,,0,Bahawalpur,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,29.38997,71.67499,1,0,Changed scale rank.,552607,552607,2987705,11,11,1183880,,Bahawalpur,1,Bahawalpur,P,PPL,4,552607,0,116,Asia/Karachi,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,3087,Punjab,Province,257,140,118,13,5727
74.6399812407,26.4499992055,8,Populated place,0,Ajmer,0,0,0,0,0,0,0,10,1,,,0,Ajmer,0,0,,0,0,India,IND,India,IND,Rajasthan,IN,,26.45,74.63998,0,0,,589985,517911,590082,11,11,1279159,,Ajmer,1,Ajmer,P,PPL,24,517911,0,517,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1766,Rajasthan,State,247,511,480,13,3918
72.1299535715,21.7784238881,7,Populated place,0,Bhavnagar,0,0,0,0,0,0,0,20,1,,,0,Bhavnagar,0,0,,0,0,India,IND,India,IND,Dadra and Nagar Haveli,IN,,21.77842,72.12995,0,0,,554978,464602,450714,11,10,1276032,,Bhavnagar,1,Bhavnagar,P,PPL,9,554978,0,25,Asia/Kolkata,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,616,Asia,1777,Gujarat,,271,590,11,13,4042
75.7900402414,23.1904048859,7,Populated place,0,Ujjain,0,0,0,0,0,0,0,20,1,,,0,Ujjain,0,0,,0,0,India,IND,India,IND,Madhya Pradesh,IN,,23.1904,75.79004,0,0,,513350,457346,591216,11,10,1253914,,Ujjain,1,Ujjain,P,PPL,35,457346,0,491,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1774,Madhya Pradesh,State,252,884,497,13,3998
74.5250011789,20.5603587026,7,Populated place,0,Malegaon,0,0,0,0,0,0,0,20,1,,,0,Malegaon,0,0,,0,0,India,IND,India,IND,Maharashtra,IN,,20.56036,74.525,0,0,,690844,435362,730400,11,10,1264115,,Malegaon,1,Malegaon,P,PPL,16,435362,0,423,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1759,Maharashtra,State,260,550,427,13,3869
73.7300109445,24.5999829295,6,Populated place,0,Udaipur,0,0,0,0,0,0,0,30,1,,,0,Udaipur,0,0,,0,0,India,IND,India,IND,Rajasthan,IN,,24.59998,73.73001,1,0,Changed scale rank.,469737,422784,469579,10,10,1253986,,Udaipur,1,Udaipur,P,PPL,24,422784,0,580,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1766,Rajasthan,State,243,680,571,12,3924
68.8485517974,27.7135654897,6,Populated place,0,Sukkur,0,0,0,0,0,0,0,30,2,,,0,Sukkur,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Sind,PK,,27.71357,68.84855,1,0,Changed scale rank.,417767,417767,2187766,10,10,1164408,,Sukkur,1,Sukkur,P,PPL,5,417767,0,79,Asia/Karachi,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,616,Asia,3088,Sind,Province,270,89,62,7,5732
73.3299320057,28.0303936961,7,Populated place,0,Bikaner,0,0,0,0,0,0,0,20,1,,,0,Bikaner,0,0,,0,0,India,IND,India,IND,Rajasthan,IN,,28.03039,73.32993,0,0,,576015,395908,382542,11,10,1275665,,Bikaner,1,Bikaner,P,PPL,24,576015,0,226,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1766,Rajasthan,State,264,229,226,7,3923
74.7699991444,20.8999762156,6,Populated place,0,Dhule,0,0,0,0,0,0,0,30,1,,,0,Dhule,0,0,,0,0,India,IND,India,IND,Maharashtra,IN,,20.89998,74.77,1,0,Changed scale rank.,479073,366980,470808,10,10,1272691,,Dhule,1,Dhule,P,PPL,16,366980,0,243,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1759,Maharashtra,State,268,605,268,13,3870
68.2067821847,27.5617659699,4,Populated place,0,Larkana,0,0,0,0,0,0,0,50,2,,,0,Larkana,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Sind,PK,,27.56177,68.20678,0,0,,364033,364033,2452264,10,10,1172128,,Larkana,1,Larkana,P,PPL,5,364033,0,45,Asia/Karachi,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,3088,Sind,Province,270,105,54,13,5733
70.2951818429,28.4202407013,8,Populated place,0,Rahim Yar Khan,0,0,0,0,0,0,0,10,2,,,0,Rahimyar Khan,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,28.42024,70.29518,0,0,,353203,353203,1454130,10,10,-1,,Rahimyar Khan,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,616,Asia,3087,Punjab,Province,263,102,83,13,5725
74.6350203032,25.3504280792,7,Populated place,0,Bhilwara,0,0,0,0,0,0,0,20,1,,,0,Bhilwara,0,0,,0,0,India,IND,India,IND,Rajasthan,IN,,25.35043,74.63502,0,0,,389911,326431,389755,10,10,1275960,,Bhilwara,1,Bhilwara,P,PPL,24,326431,0,425,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1766,Rajasthan,State,253,567,412,13,3919
69.8099918202,23.2503753855,7,Populated place,0,Bhuj,0,0,0,0,0,0,0,20,1,,,0,Bhuj,0,0,,0,0,India,IND,India,IND,Dadra and Nagar Haveli,IN,,23.25038,69.80999,0,0,,289429,289429,0,10,10,-1,,Bhuj,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,616,Asia,1777,Gujarat,,263,360,109,7,4041
75.1400023996,27.6103934926,7,Populated place,0,Sikar,0,0,0,0,0,0,0,20,1,,,0,Sikar,0,0,,0,0,India,IND,India,IND,Rajasthan,IN,,27.61039,75.14,0,0,,400000,237579,1620711,10,10,1256320,,Sikar,1,Sikar,P,PPL,24,199932,0,427,Asia/Kolkata,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,616,Asia,1766,Rajasthan,State,247,446,433,13,3922
75.0299832753,23.3503951202,7,Populated place,0,Ratlam,0,0,0,0,0,0,0,20,1,,,0,Ratlam,0,0,,0,0,India,IND,India,IND,Madhya Pradesh,IN,,23.3504,75.02998,0,0,,307229,236843,305075,10,10,1258342,,Ratlam,1,Ratlam,P,PPL,35,236843,0,491,Asia/Kolkata,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,616,Asia,1774,Madhya Pradesh,State,254,918,493,13,3999
68.4000003651,26.2454380483,7,Populated place,0,Nawabshah,0,0,0,0,0,0,0,20,2,,,0,Nawabshah,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Sind,PK,,26.24544,68.4,0,0,,229504,229504,1756879,10,10,1169116,,Nawabshah,1,Nawabshah,P,PPL,5,229504,0,20,Asia/Karachi,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,3088,Sind,Province,266,141,34,13,5730
69.011797647,25.5317865183,6,Populated place,0,Mirput Khas,0,0,0,0,0,0,0,30,2,,,0,Mirput Khas,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Sind,PK,,25.53179,69.0118,1,0,Changed scale rank.,356435,215657,503046,10,10,1170295,,Mirput Khas,1,Mirpur Khas,P,PPL,5,215657,0,14,Asia/Karachi,GeoNames spatial join with similar names only.,0,,0,0,,616,Asia,3088,Sind,Province,271,197,21,13,5731
73.3299320057,25.7903753855,7,Populated place,0,Pali,0,0,0,0,0,0,0,20,1,,,0,Pali,0,0,,0,0,India,IND,India,IND,Rajasthan,IN,,25.79038,73.32993,0,0,,210103,207394,253556,10,10,1260716,,Pali,1,Pali,P,PPL,24,210103,0,217,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1766,Rajasthan,State,266,455,216,13,3920
72.6399482818,23.300398172,7,Admin-1 capital,0,Gandhinagar,0,0,0,0,0,0,0,20,1,,,0,Gandhinagar,0,0,,0,0,India,IND,India,IND,Dadra and Nagar Haveli,IN,,23.3004,72.63995,0,0,,195891,195891,2348726,9,9,1271715,,Gandhinagar,1,Gandhinagar,P,PPLA,9,0,0,70,Asia/Kolkata,GeoNames match general.,0,,0,0,,616,Asia,1777,Gujarat,,272,749,82,12,4043
70.1302306711,28.3006355988,7,Populated place,0,Sadiqabad,0,0,0,0,0,0,0,20,2,,,0,Sadiqabad,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,28.30064,70.13023,0,0,,189876,189876,877084,9,9,1166652,,Sadiqabad,1,Sadiqabad,P,PPL,4,189876,0,76,Asia/Karachi,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,3087,Punjab,Province,264,101,83,7,5726
75.8300378,21.0199947296,8,Populated place,0,Bhusawal,0,0,0,0,0,0,0,10,1,,,0,Bhusawal,0,0,,0,0,India,IND,India,IND,Maharashtra,IN,,21.01999,75.83004,0,0,,183001,172366,0,9,9,1275778,,Bhusawal,1,Bhusawal,P,PPL,16,183001,0,209,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1759,Maharashtra,State,274,738,224,12,3868
72.9200345448,20.8503926788,7,Populated place,0,Navsari,0,0,0,0,0,0,0,20,1,,,0,Navsari,0,0,,0,0,India,IND,India,IND,Dadra and Nagar Haveli,IN,,20.85039,72.92003,0,0,,163000,163000,708779,9,9,-1,,Navsari,1,,,,0,0,0,0,,,0,,0,0,,616,Asia,1777,Gujarat,,271,1611,14,12,4040
75.0299832753,29.4903820994,7,Populated place,0,Sirsa,0,0,0,0,0,0,0,20,1,,,0,Sirsa,0,0,,0,0,India,IND,India,IND,Haryana,IN,,29.49038,75.02998,0,0,,181639,160129,586989,9,9,1256052,,Sirsa,1,Sirsa,P,PPL,10,181639,0,205,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1751,Haryana,State,251,330,201,12,3791
75.7900402414,26.1504567657,7,Populated place,0,Tonk,0,0,0,0,0,0,0,20,1,,,0,Tonk,0,0,,0,0,India,IND,India,IND,Rajasthan,IN,,26.15046,75.79004,0,0,,181734,151331,167466,9,9,1254241,,Tonk,1,Tonk,P,PPL,24,151331,0,274,Asia/Kolkata,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,616,Asia,1766,Rajasthan,State,260,625,281,12,3921
69.6700003651,21.669980895,6,Populated place,0,Porbandar,0,0,0,0,0,0,0,30,1,,,0,Porbandar,0,0,,0,0,India,IND,India,IND,Dadra and Nagar Haveli,IN,,21.66998,69.67,1,0,Changed scale rank.,234684,138872,0,10,9,1259395,,Porbandar,1,Porbandar,P,PPL,9,138872,0,15,Asia/Kolkata,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,616,Asia,1777,Gujarat,,254,675,13,12,4044
72.850012979,20.4170082794,7,Admin-1 capital,0,Daman,0,0,0,0,0,0,0,20,1,,,0,Daman,0,0,,0,0,India,IND,India,IND,Dadra and Nagar Haveli,IN,,20.41701,72.85001,1,1,Added place. Population from GeoNames.,39737,39737,0,7,7,1273618,,,2,Daman,P,PPL,32,39737,0,20,Asia/Kolkata,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,616,Asia,1782,Daman and Diu,,268,2034,13,12,4054
73.0166177967,20.266578185,8,Admin-1 capital,0,Silvassa,0,0,0,0,0,0,0,10,1,,,0,Silvassa,0,0,,0,0,India,IND,India,IND,Dadra and Nagar Haveli,IN,,20.26658,73.01662,1,1,Added place. Population from GeoNames.,27359,27359,0,7,7,1256259,,,2,Silvassa,P,PPLA,6,27359,0,31,Asia/Kolkata,GeoNames match general.,0,,0,0,,616,Asia,1757,Dadra and Nagar Haveli,Union Territory,264,2335,38,14,3847
70.9903949747,20.7196733354,8,Populated place,0,Diu,0,0,0,0,0,0,0,10,1,,,0,Diu,0,0,,0,0,India,IND,India,IND,Dadra and Nagar Haveli,IN,,20.71967,70.99039,4,0,Added place. Population from GeoNames.,23779,23779,0,7,7,1272502,,,0,Diu,P,PPL,32,23779,0,13,Asia/Kolkata,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,616,Asia,1782,Daman and Diu,,260,703,,16,4053
73.8105674925,19.9660205673,9,Airport,mid,Gandhinagar,ISK,ramp,VANR,ISK,http://en.wikipedia.org/wiki/Gandhinagar_Airport,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,Asia,1759,Maharashtra,State,244,1212,592,13,3867
75.8092915006,22.7277491876,9,Airport,mid,Devi Ahilyabai Holkar Int'l,IDR,terminal,VAID,IDR,http://en.wikipedia.org/wiki/Devi_Ahilyabai_Holkar_International_Airport,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,Asia,1774,Madhya Pradesh,State,247,944,559,13,3997
75.8010104193,26.8211798101,8,Airport,mid,Jaipur Int'l,JAI,terminal,VIJP,JAI,http://en.wikipedia.org/wiki/Jaipur_International_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,Asia,1766,Rajasthan,State,254,589,385,13,3915
73.0505491896,26.2637623458,8,Airport,major and military,Jodhpur,JDH,terminal,VIJO,JDH,http://en.wikipedia.org/wiki/Jodhpur_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,Asia,1766,Rajasthan,State,267,369,215,13,3916
75.8504977945,25.1634187167,8,Airport,mid,Kota,KTU,terminal,VIKO,KTU,http://en.wikipedia.org/wiki/Kota_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,Asia,1766,Rajasthan,State,265,757,271,13,3917
70.7799548312,22.3092816988,8,Airport,mid,Rajkot,RAJ,runway,VARK,RAJ,http://en.wikipedia.org/wiki/Rajkot_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,Asia,1777,Gujarat,,265,644,130,13,4036
